#OutID       RAout       DECout      mag_out     InID        RAin        DECin       mag_in      r           f(r)        df          f(df)       q(m)        n(m)        LR          Rel         flag        
33           52.960285   -27.876851  0.0000      457534      52.959992   -27.877180  0.4313      1.586       9.051e-10   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.301e-07   0.000       0           
33           52.960285   -27.876851  0.0000      457570      52.960348   -27.875957  -0.0042     3.225       1.718e-39   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.468e-37   0.000       0           
34           52.960788   -27.883576  0.0000      457027      52.961540   -27.883639  0.1341      2.718       3.898e-28   0.000e+00   1.000e+00   3.487e-01   2.427e-03   5.601e-26   0.000       1           
35           52.961563   -27.784276  0.0000      433346      52.961585   -27.784390  1.1007      0.417       6.119e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   8.793e+01   1.000       1           
35           52.961563   -27.784276  0.0000      433465      52.962803   -27.784213  0.3218      4.469       1.451e-75   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.086e-73   0.000       0           
36           52.962412   -27.687808  0.0000      428587      52.961936   -27.688783  0.0034      3.905       9.191e-58   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.321e-55   0.000       0           
36           52.962412   -27.687808  0.0000      428773      52.962331   -27.687832  3.1254      0.303       1.245e+00   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.789e+02   1.000       1           
36           52.962412   -27.687808  0.0000      428774      52.963389   -27.687706  0.1212      3.538       1.828e-47   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.627e-45   0.000       0           
36           52.962412   -27.687808  0.0000      428775      52.961704   -27.687376  1.9102      2.986       6.607e-34   0.000e+00   1.000e+00   3.487e-01   2.427e-03   9.494e-32   0.000       0           
36           52.962412   -27.687808  0.0000      428780      52.962435   -27.686872  0.2161      3.370       4.205e-43   0.000e+00   1.000e+00   3.487e-01   2.427e-03   6.043e-41   0.000       0           
37           52.962871   -27.743553  0.0000      436828      52.961538   -27.743662  0.2534      4.815       1.073e-87   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.542e-85   0.000       0           
37           52.962871   -27.743553  0.0000      436838      52.964176   -27.743530  0.2270      4.697       1.802e-83   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.590e-81   0.000       0           
37           52.962871   -27.743553  0.0000      436839      52.962920   -27.743745  0.4980      0.715       3.273e-02   0.000e+00   1.000e+00   3.487e-01   2.427e-03   4.703e+00   0.994       1           
37           52.962871   -27.743553  0.0000      436976      52.962251   -27.742348  0.0827      4.878       5.562e-90   0.000e+00   1.000e+00   3.487e-01   2.427e-03   7.993e-88   0.000       0           
38           52.963217   -27.847562  0.0000      447912      52.962383   -27.848470  0.2772      4.439       1.432e-74   0.000e+00   1.000e+00   3.487e-01   2.427e-03   2.058e-72   0.000       0           
38           52.963217   -27.847562  0.0000      447913      52.963173   -27.847724  0.0858      0.603       1.173e-01   0.000e+00   1.000e+00   3.487e-01   2.427e-03   1.686e+01   0.998       1           
38           52.963217   -27.847562  0.0000      447914      52.963730   -27.846951  0.0585      2.873       2.125e-31   0.000e+00   1.000e+00   3.487e-01   2.427e-03   3.053e-29   0.000       0           
39           52.963491   -27.823541  0.0000      449661      52.963385   -27.824502  0.0354      3.479       6.507e-46   0.000e+00   1.000e+00   3.487e-01   2.427e-03   9.350e-44   0.000       0           
