#OutID       RAout       DECout      mag_out     InID        RAin        DECin       mag_in      r           f(r)        df          f(df)       q(m)        n(m)        LR          Rel         flag        
356          53.249200   -27.796460  0.0000      810204      53.250095   -27.796097  25.6649     3.475       7.392e-03   0.000e+00   1.000e+00   4.159e-06   6.758e-03   4.549e-06   0.000       0           
356          53.249200   -27.796460  0.0000      810219      53.247459   -27.795762  26.4392     6.753       3.509e-05   0.000e+00   1.000e+00   4.094e-07   6.472e-03   2.220e-09   0.000       0           
379          52.603424   -28.174213  0.0000      967274      52.602285   -28.174802  20.6084     4.615       1.697e-03   0.000e+00   1.000e+00   4.592e-02   4.120e-04   1.892e-01   0.072       0           
379          52.603424   -28.174213  0.0000      967276      52.603100   -28.173710  20.8052     2.153       2.424e-02   0.000e+00   1.000e+00   3.799e-02   4.804e-04   1.916e+00   0.729       1           
379          52.603424   -28.174213  0.0000      967280      52.601588   -28.173188  25.1862     7.570       5.426e-06   0.000e+00   1.000e+00   1.541e-05   6.421e-03   1.303e-08   0.000       0           
402          53.277234   -28.151320  0.0000      1022322     53.277961   -28.153394  23.4864     7.912       2.328e-06   0.000e+00   1.000e+00   7.585e-04   3.433e-03   5.144e-07   0.000       1           
402          53.277234   -28.151320  0.0000      1023066     53.278482   -28.152112  27.2045     5.320       5.550e-04   0.000e+00   1.000e+00   3.234e-08   5.297e-03   3.388e-09   0.000       0           
402          53.277234   -28.151320  0.0000      1024186     53.279250   -28.150712  23.8799     7.580       5.290e-06   0.000e+00   1.000e+00   3.410e-04   4.205e-03   4.289e-07   0.000       0           
402          53.277234   -28.151320  0.0000      1024261     53.276063   -28.150390  26.4140     5.384       4.970e-04   0.000e+00   1.000e+00   4.434e-07   6.498e-03   3.391e-08   0.000       0           
437          52.735708   -27.320485  0.0000      957058      52.736298   -27.321823  25.1203     5.265       6.087e-04   0.000e+00   1.000e+00   1.832e-05   6.347e-03   1.757e-06   0.000       0           
437          52.735708   -27.320485  0.0000      957073      52.736992   -27.321436  27.1870     5.752       2.586e-04   0.000e+00   1.000e+00   3.440e-08   5.331e-03   1.669e-09   0.000       0           
437          52.735708   -27.320485  0.0000      957105      52.734758   -27.321661  20.8004     5.443       4.494e-04   0.000e+00   1.000e+00   3.817e-02   4.787e-04   3.584e-02   0.064       1           
437          52.735708   -27.320485  0.0000      957176      52.735366   -27.320541  25.2281     1.248       3.962e-02   0.000e+00   1.000e+00   1.379e-05   6.465e-03   8.453e-05   0.000       0           
437          52.735708   -27.320485  0.0000      957315      52.735820   -27.319231  25.4845     4.533       1.914e-03   0.000e+00   1.000e+00   6.891e-06   6.674e-03   1.976e-06   0.000       0           
437          52.735708   -27.320485  0.0000      957332      52.734425   -27.319101  25.5117     6.793       3.217e-05   0.000e+00   1.000e+00   6.390e-06   6.690e-03   3.072e-08   0.000       0           
439          52.938240   -27.910807  0.0000      454906      52.938745   -27.912941  26.8798     7.896       2.426e-06   0.000e+00   1.000e+00   9.790e-08   5.880e-03   4.039e-11   0.000       0           
439          52.938240   -27.910807  0.0000      454908      52.938245   -27.913015  25.8785     7.949       2.122e-06   0.000e+00   1.000e+00   2.249e-06   6.784e-03   7.036e-10   0.000       0           
439          52.938240   -27.910807  0.0000      454909      52.938624   -27.912438  25.5839     6.031       1.531e-04   0.000e+00   1.000e+00   5.229e-06   6.727e-03   1.190e-07   0.000       0           
439          52.938240   -27.910807  0.0000      455050      52.937497   -27.910704  24.4942     2.701       1.585e-02   0.000e+00   1.000e+00   8.661e-05   5.394e-03   2.545e-04   0.000       0           
439          52.938240   -27.910807  0.0000      455075      52.936319   -27.910325  26.0066     7.130       1.522e-05   0.000e+00   1.000e+00   1.542e-06   6.760e-03   3.471e-09   0.000       0           
439          52.938240   -27.910807  0.0000      455112      52.940425   -27.910618  23.8696     7.895       2.430e-06   0.000e+00   1.000e+00   3.486e-04   4.185e-03   2.024e-07   0.000       0           
439          52.938240   -27.910807  0.0000      455154      52.937565   -27.909502  26.7218     5.290       5.836e-04   0.000e+00   1.000e+00   1.651e-07   6.123e-03   1.573e-08   0.000       0           
439          52.938240   -27.910807  0.0000      455155      52.938379   -27.909941  21.3194     3.158       1.034e-02   0.000e+00   1.000e+00   2.181e-02   7.244e-04   3.114e-01   0.373       1           
442          52.345427   -27.672501  0.0000      685234      52.344583   -27.674058  26.1867     6.377       7.717e-05   0.000e+00   1.000e+00   8.960e-07   6.679e-03   1.035e-08   0.000       0           
442          52.345427   -27.672501  0.0000      685304      52.347290   -27.673637  23.8597     7.856       2.680e-06   0.000e+00   1.000e+00   3.560e-04   4.165e-03   2.290e-07   0.000       0           
442          52.345427   -27.672501  0.0000      685362      52.346174   -27.673578  23.8563     4.720       1.450e-03   0.000e+00   1.000e+00   3.584e-04   4.158e-03   1.250e-04   0.000       1           
442          52.345427   -27.672501  0.0000      685374      52.343790   -27.673238  24.9278     6.462       6.474e-05   0.000e+00   1.000e+00   3.003e-05   6.099e-03   3.188e-07   0.000       0           
442          52.345427   -27.672501  0.0000      685375      52.344345   -27.672770  24.4193     4.015       3.880e-03   0.000e+00   1.000e+00   1.033e-04   5.257e-03   7.621e-05   0.000       0           
442          52.345427   -27.672501  0.0000      685424      52.344830   -27.671839  26.8882     3.208       9.828e-03   0.000e+00   1.000e+00   9.515e-08   5.866e-03   1.594e-07   0.000       0           
442          52.345427   -27.672501  0.0000      685463      52.347268   -27.672181  24.0171     6.726       3.715e-05   0.000e+00   1.000e+00   2.545e-04   4.478e-03   2.111e-06   0.000       0           
442          52.345427   -27.672501  0.0000      685464      52.347134   -27.671735  28.9485     6.737       3.634e-05   0.000e+00   1.000e+00   3.968e-11   1.849e-03   7.801e-13   0.000       0           
442          52.345427   -27.672501  0.0000      685551      52.346020   -27.670550  25.5613     7.340       9.378e-06   0.000e+00   1.000e+00   5.571e-06   6.716e-03   7.779e-09   0.000       0           
445          52.418883   -27.862586  0.0000      470468      52.419079   -27.864454  26.4513     6.762       3.444e-05   0.000e+00   1.000e+00   3.942e-07   6.460e-03   2.102e-09   0.000       0           
445          52.418883   -27.862586  0.0000      470507      52.418155   -27.863757  27.4108     4.963       9.963e-04   0.000e+00   1.000e+00   1.565e-08   4.883e-03   3.193e-09   0.000       0           
445          52.418883   -27.862586  0.0000      470562      52.419919   -27.863247  25.5398     4.423       2.239e-03   0.000e+00   1.000e+00   5.911e-06   6.706e-03   1.974e-06   0.000       0           
445          52.418883   -27.862586  0.0000      470705      52.417624   -27.862585  25.2875     4.534       1.911e-03   0.000e+00   1.000e+00   1.178e-05   6.522e-03   3.450e-06   0.000       0           
445          52.418883   -27.862586  0.0000      470706      52.418678   -27.862122  19.8074     1.826       2.984e-02   0.000e+00   1.000e+00   8.734e-02   2.270e-04   1.148e+01   0.956       1           
445          52.418883   -27.862586  0.0000      470707      52.417623   -27.861928  25.8448     5.117       7.775e-04   0.000e+00   1.000e+00   2.482e-06   6.785e-03   2.845e-07   0.000       0           
445          52.418883   -27.862586  0.0000      470708      52.417711   -27.861436  25.6309     5.911       1.924e-04   0.000e+00   1.000e+00   4.581e-06   6.746e-03   1.306e-07   0.000       0           
445          52.418883   -27.862586  0.0000      470753      52.418197   -27.860546  27.6687     7.747       3.513e-06   0.000e+00   1.000e+00   6.156e-09   4.339e-03   4.983e-12   0.000       0           
455          53.128173   -28.135574  0.0000      274460      53.127293   -28.137021  26.6728     6.097       1.346e-04   0.000e+00   1.000e+00   1.937e-07   6.192e-03   4.210e-09   0.000       0           
455          53.128173   -28.135574  0.0000      274520      53.127243   -28.136271  24.7753     4.182       3.116e-03   0.000e+00   1.000e+00   4.397e-05   5.871e-03   2.333e-05   0.000       0           
455          53.128173   -28.135574  0.0000      274617      53.129116   -28.134677  24.4936     4.688       1.524e-03   0.000e+00   1.000e+00   8.673e-05   5.393e-03   2.450e-05   0.000       1           
455          53.128173   -28.135574  0.0000      274624      53.126714   -28.134464  25.6535     6.600       4.863e-05   0.000e+00   1.000e+00   4.299e-06   6.754e-03   3.095e-08   0.000       0           
455          53.128173   -28.135574  0.0000      274673      53.128478   -28.133792  24.4305     6.508       5.887e-05   0.000e+00   1.000e+00   1.006e-04   5.278e-03   1.122e-06   0.000       0           
459          53.026160   -27.543871  0.0000      415579      53.025715   -27.545678  23.7080     6.699       3.938e-05   0.000e+00   1.000e+00   4.873e-04   3.864e-03   4.966e-06   0.000       0           
459          53.026160   -27.543871  0.0000      415583      53.027308   -27.545361  26.8080     6.770       3.385e-05   0.000e+00   1.000e+00   1.242e-07   5.994e-03   7.015e-10   0.000       0           
459          53.026160   -27.543871  0.0000      415609      53.026485   -27.545009  25.9661     4.262       2.798e-03   0.000e+00   1.000e+00   1.739e-06   6.771e-03   7.188e-07   0.000       0           
459          53.026160   -27.543871  0.0000      415641      53.027047   -27.544548  27.6983     4.017       3.870e-03   0.000e+00   1.000e+00   5.520e-09   4.276e-03   4.996e-09   0.000       0           
459          53.026160   -27.543871  0.0000      415696      53.028046   -27.543996  27.9348     6.803       3.148e-05   0.000e+00   1.000e+00   2.283e-09   3.769e-03   1.907e-11   0.000       0           
459          53.026160   -27.543871  0.0000      415862      53.025434   -27.543269  23.1561     3.396       8.061e-03   0.000e+00   1.000e+00   1.416e-03   2.827e-03   4.039e-03   0.008       1           
459          53.026160   -27.543871  0.0000      415863      53.024951   -27.542338  25.7223     7.029       1.910e-05   0.000e+00   1.000e+00   3.534e-06   6.772e-03   9.966e-09   0.000       0           
459          53.026160   -27.543871  0.0000      415864      53.026644   -27.542692  23.6230     4.587       1.769e-03   0.000e+00   1.000e+00   5.788e-04   3.697e-03   2.769e-04   0.001       0           
459          53.026160   -27.543871  0.0000      415865      53.026582   -27.542123  28.6735     6.474       6.317e-05   0.000e+00   1.000e+00   1.243e-10   2.304e-03   3.408e-12   0.000       0           
461          52.917947   -27.495414  0.0000      407458      52.919297   -27.494118  16.9109     6.738       3.622e-05   0.000e+00   1.000e+00   1.529e-01   2.894e-05   1.914e-01   0.268       1           
466          53.199705   -28.147917  0.0000      279299      53.200819   -28.149771  25.8957     7.787       3.181e-06   0.000e+00   1.000e+00   2.141e-06   6.782e-03   1.004e-09   0.000       0           
466          53.199705   -28.147917  0.0000      279341      53.198688   -28.149737  22.3232     7.506       6.327e-06   0.000e+00   1.000e+00   5.691e-03   1.595e-03   2.258e-05   0.000       1           
466          53.199705   -28.147917  0.0000      280100      53.201786   -28.148553  26.3328     7.835       2.825e-06   0.000e+00   1.000e+00   5.716e-07   6.572e-03   2.457e-10   0.000       0           
466          53.199705   -28.147917  0.0000      280177      53.200462   -28.148607  26.5731     3.687       5.804e-03   0.000e+00   1.000e+00   2.674e-07   6.321e-03   2.455e-07   0.000       0           
466          53.199705   -28.147917  0.0000      280187      53.200830   -28.148446  26.4036     4.475       2.080e-03   0.000e+00   1.000e+00   4.577e-07   6.508e-03   1.463e-07   0.000       0           
466          53.199705   -28.147917  0.0000      280758      53.198466   -28.147867  26.4724     4.466       2.107e-03   0.000e+00   1.000e+00   3.687e-07   6.437e-03   1.207e-07   0.000       0           
466          53.199705   -28.147917  0.0000      280915      53.201821   -28.147669  26.4228     7.669       4.261e-06   0.000e+00   1.000e+00   4.313e-07   6.489e-03   2.832e-10   0.000       0           
466          53.199705   -28.147917  0.0000      281507      53.200849   -28.146937  25.0011     5.423       4.647e-04   0.000e+00   1.000e+00   2.493e-05   6.199e-03   1.869e-06   0.000       0           
466          53.199705   -28.147917  0.0000      281962      53.199821   -28.146174  26.5964     6.290       9.197e-05   0.000e+00   1.000e+00   2.481e-07   6.292e-03   3.626e-09   0.000       0           
467          52.837799   -27.152425  0.0000      251389      52.838744   -27.153616  26.4589     5.474       4.253e-04   0.000e+00   1.000e+00   3.846e-07   6.452e-03   2.536e-08   0.000       0           
467          52.837799   -27.152425  0.0000      251422      52.836472   -27.153266  26.4589     5.655       3.084e-04   0.000e+00   1.000e+00   3.847e-07   6.452e-03   1.839e-08   0.000       0           
467          52.837799   -27.152425  0.0000      251515      52.838650   -27.152415  25.3870     3.063       1.137e-02   0.000e+00   1.000e+00   8.998e-06   6.607e-03   1.548e-05   0.000       1           
467          52.837799   -27.152425  0.0000      251567      52.836026   -27.151653  27.0503     6.960       2.230e-05   0.000e+00   1.000e+00   5.500e-08   5.587e-03   2.196e-10   0.000       0           
467          52.837799   -27.152425  0.0000      251642      52.838478   -27.150771  26.7841     6.437       6.822e-05   0.000e+00   1.000e+00   1.345e-07   6.031e-03   1.522e-09   0.000       0           
467          52.837799   -27.152425  0.0000      251643      52.836895   -27.150849  26.1001     6.542       5.494e-05   0.000e+00   1.000e+00   1.165e-06   6.725e-03   9.521e-09   0.000       0           
467          52.837799   -27.152425  0.0000      251664      52.837857   -27.150538  25.8473     6.795       3.200e-05   0.000e+00   1.000e+00   2.464e-06   6.785e-03   1.162e-08   0.000       0           
496          53.071376   -27.331116  0.0000      876410      53.072625   -27.330985  26.2804     4.521       1.947e-03   0.000e+00   1.000e+00   6.719e-07   6.615e-03   1.977e-07   0.000       0           
496          53.071376   -27.331116  0.0000      876472      53.071526   -27.332337  19.0374     4.428       2.224e-03   0.000e+00   1.000e+00   1.336e-01   1.328e-04   2.238e+00   0.679       1           
496          53.071376   -27.331116  0.0000      876473      53.071693   -27.331446  23.1709     1.647       3.295e-02   0.000e+00   1.000e+00   1.378e-03   2.853e-03   1.592e-02   0.005       0           
496          53.071376   -27.331116  0.0000      876474      53.070091   -27.330792  19.8048     4.772       1.342e-03   0.000e+00   1.000e+00   8.750e-02   2.265e-04   5.182e-01   0.157       0           
496          53.071376   -27.331116  0.0000      876565      53.072246   -27.329171  26.5037     7.672       4.226e-06   0.000e+00   1.000e+00   3.338e-07   6.403e-03   2.203e-10   0.000       0           
501          52.141448   -28.009405  0.0000      341396      52.140703   -28.010861  21.8119     5.887       2.014e-04   0.000e+00   1.000e+00   1.179e-02   1.075e-03   2.209e-03   0.004       1           
501          52.141448   -28.009405  0.0000      341407      52.141605   -28.010428  26.2925     3.725       5.547e-03   0.000e+00   1.000e+00   6.478e-07   6.605e-03   5.440e-07   0.000       0           
501          52.141448   -28.009405  0.0000      341440      52.143251   -28.009782  26.3587     6.632       4.540e-05   0.000e+00   1.000e+00   5.273e-07   6.550e-03   3.656e-09   0.000       0           
501          52.141448   -28.009405  0.0000      341460      52.140675   -28.009927  26.0620     3.359       8.390e-03   0.000e+00   1.000e+00   1.306e-06   6.742e-03   1.626e-06   0.000       0           
501          52.141448   -28.009405  0.0000      341461      52.141104   -28.009646  25.5123     1.514       3.524e-02   0.000e+00   1.000e+00   6.380e-06   6.691e-03   3.360e-05   0.000       0           
501          52.141448   -28.009405  0.0000      341462      52.141242   -28.010075  25.6115     2.525       1.837e-02   0.000e+00   1.000e+00   4.839e-06   6.739e-03   1.319e-05   0.000       0           
501          52.141448   -28.009405  0.0000      341539      52.143180   -28.008512  26.2349     7.016       1.969e-05   0.000e+00   1.000e+00   7.738e-07   6.648e-03   2.292e-09   0.000       0           
501          52.141448   -28.009405  0.0000      341540      52.142764   -28.008380  26.2882     6.004       1.611e-04   0.000e+00   1.000e+00   6.564e-07   6.609e-03   1.601e-08   0.000       0           
501          52.141448   -28.009405  0.0000      341541      52.140623   -28.008422  25.1528     4.620       1.684e-03   0.000e+00   1.000e+00   1.683e-05   6.384e-03   4.438e-06   0.000       0           
501          52.141448   -28.009405  0.0000      341577      52.140550   -28.007896  26.2503     6.322       8.617e-05   0.000e+00   1.000e+00   7.372e-07   6.637e-03   9.571e-09   0.000       0           
513          53.070060   -27.403535  0.0000      882369      53.068890   -27.404947  27.2022     6.603       4.832e-05   0.000e+00   1.000e+00   3.259e-08   5.302e-03   2.970e-10   0.000       0           
513          53.070060   -27.403535  0.0000      882439      53.068553   -27.404159  26.4243     5.871       2.072e-04   0.000e+00   1.000e+00   4.292e-07   6.487e-03   1.371e-08   0.000       0           
513          53.070060   -27.403535  0.0000      882509      53.071731   -27.403223  24.8659     6.118       1.293e-04   0.000e+00   1.000e+00   3.510e-05   6.010e-03   7.555e-07   0.000       0           
513          53.070060   -27.403535  0.0000      882553      53.068513   -27.402613  25.3941     6.484       6.191e-05   0.000e+00   1.000e+00   8.831e-06   6.612e-03   8.268e-08   0.000       0           
513          53.070060   -27.403535  0.0000      882583      53.071200   -27.402152  26.0613     6.453       6.608e-05   0.000e+00   1.000e+00   1.310e-06   6.742e-03   1.284e-08   0.000       0           
513          53.070060   -27.403535  0.0000      882584      53.069617   -27.403167  19.2892     2.073       2.558e-02   0.000e+00   1.000e+00   1.187e-01   1.579e-04   1.924e+01   0.974       1           
513          53.070060   -27.403535  0.0000      882585      53.068741   -27.402188  24.8590     6.787       3.258e-05   0.000e+00   1.000e+00   3.572e-05   5.999e-03   1.940e-07   0.000       0           
519          53.145288   -27.499314  0.0000      548221      53.145355   -27.501468  22.4731     7.757       3.429e-06   0.000e+00   1.000e+00   4.515e-03   1.781e-03   8.693e-06   0.000       1           
519          53.145288   -27.499314  0.0000      548272      53.146544   -27.499993  26.9456     5.138       7.519e-04   0.000e+00   1.000e+00   7.850e-08   5.770e-03   1.023e-08   0.000       0           
519          53.145288   -27.499314  0.0000      548345      53.146196   -27.499278  27.5096     3.271       9.213e-03   0.000e+00   1.000e+00   1.098e-08   4.677e-03   2.162e-08   0.000       0           
519          53.145288   -27.499314  0.0000      548506      53.145858   -27.497287  26.9545     7.580       5.289e-06   0.000e+00   1.000e+00   7.612e-08   5.755e-03   6.996e-11   0.000       0           
527          52.082258   -28.131678  0.0000      333754      52.080372   -28.131084  25.4911     7.118       1.565e-05   0.000e+00   1.000e+00   6.769e-06   6.678e-03   1.586e-08   0.000       0           
527          52.082258   -28.131678  0.0000      333775      52.080957   -28.131900  24.8345     4.751       1.384e-03   0.000e+00   1.000e+00   3.796e-05   5.963e-03   8.809e-06   0.000       0           
527          52.082258   -28.131678  0.0000      333776      52.082128   -28.131871  19.7163     0.836       4.544e-02   0.000e+00   1.000e+00   9.276e-02   2.127e-04   1.982e+01   0.974       1           
527          52.082258   -28.131678  0.0000      333777      52.083542   -28.131783  29.0604     4.638       1.639e-03   0.000e+00   1.000e+00   2.471e-11   1.681e-03   2.410e-11   0.000       0           
527          52.082258   -28.131678  0.0000      333798      52.081526   -28.130285  26.6257     5.665       3.031e-04   0.000e+00   1.000e+00   2.256e-07   6.255e-03   1.093e-08   0.000       0           
527          52.082258   -28.131678  0.0000      333817      52.082057   -28.130042  26.6636     5.933       1.845e-04   0.000e+00   1.000e+00   1.996e-07   6.204e-03   5.936e-09   0.000       0           
542          52.198740   -28.385885  0.0000      356900      52.198070   -28.387228  21.4011     5.405       4.800e-04   0.000e+00   1.000e+00   1.981e-02   7.737e-04   1.229e-02   0.023       1           
542          52.198740   -28.385885  0.0000      356901      52.198329   -28.386467  25.0222     2.564       1.779e-02   0.000e+00   1.000e+00   2.361e-05   6.227e-03   6.748e-05   0.000       0           
542          52.198740   -28.385885  0.0000      356902      52.199004   -28.386427  24.9323     2.170       2.396e-02   0.000e+00   1.000e+00   2.970e-05   6.105e-03   1.166e-04   0.000       0           
542          52.198740   -28.385885  0.0000      356989      52.199876   -28.384337  25.6485     6.913       2.476e-05   0.000e+00   1.000e+00   4.361e-06   6.752e-03   1.599e-08   0.000       0           
551          52.354588   -27.179743  0.0000      758539      52.353003   -27.179885  26.3495     5.730       2.690e-04   0.000e+00   1.000e+00   5.426e-07   6.558e-03   2.226e-08   0.000       0           
551          52.354588   -27.179743  0.0000      758601      52.355616   -27.181248  19.5998     6.562       5.265e-05   0.000e+00   1.000e+00   9.980e-02   1.959e-04   2.682e-02   0.049       1           
551          52.354588   -27.179743  0.0000      758602      52.355742   -27.179463  24.9199     4.275       2.749e-03   0.000e+00   1.000e+00   3.065e-05   6.088e-03   1.384e-05   0.000       0           
551          52.354588   -27.179743  0.0000      758715      52.355218   -27.177924  26.4063     6.930       2.381e-05   0.000e+00   1.000e+00   4.539e-07   6.505e-03   1.661e-09   0.000       0           
564          53.023753   -27.635317  0.0000      405999      53.023660   -27.636710  26.3724     5.025       9.023e-04   0.000e+00   1.000e+00   5.048e-07   6.537e-03   6.967e-08   0.000       0           
564          53.023753   -27.635317  0.0000      407087      53.023572   -27.635815  25.7586     1.906       2.844e-02   0.000e+00   1.000e+00   3.183e-06   6.779e-03   1.336e-05   0.000       0           
564          53.023753   -27.635317  0.0000      408046      53.023012   -27.634650  26.5395     3.589       6.499e-03   0.000e+00   1.000e+00   2.979e-07   6.362e-03   3.043e-07   0.000       0           
564          53.023753   -27.635317  0.0000      408078      53.025735   -27.634727  25.3503     7.445       7.309e-06   0.000e+00   1.000e+00   9.943e-06   6.577e-03   1.105e-08   0.000       0           
564          53.023753   -27.635317  0.0000      408132      53.022450   -27.635460  22.8093     4.718       1.455e-03   0.000e+00   1.000e+00   2.608e-03   2.257e-03   1.682e-03   0.003       1           
564          53.023753   -27.635317  0.0000      408143      53.022313   -27.634630  25.8275     5.746       2.617e-04   0.000e+00   1.000e+00   2.611e-06   6.785e-03   1.007e-07   0.000       0           
564          53.023753   -27.635317  0.0000      408293      53.023542   -27.633670  27.0673     5.978       1.693e-04   0.000e+00   1.000e+00   5.196e-08   5.556e-03   1.583e-09   0.000       0           
579          52.892967   -27.180764  0.0000      696939      52.892716   -27.182079  26.0516     4.818       1.250e-03   0.000e+00   1.000e+00   1.349e-06   6.745e-03   2.500e-07   0.000       0           
579          52.892967   -27.180764  0.0000      697059      52.892131   -27.180950  20.8738     3.084       1.113e-02   0.000e+00   1.000e+00   3.546e-02   5.072e-04   7.781e-01   0.598       1           
579          52.892967   -27.180764  0.0000      697070      52.891494   -27.180007  27.3211     5.962       1.746e-04   0.000e+00   1.000e+00   2.151e-08   5.066e-03   7.413e-10   0.000       0           
579          52.892967   -27.180764  0.0000      697078      52.893128   -27.179757  26.3425     3.672       5.909e-03   0.000e+00   1.000e+00   5.542e-07   6.564e-03   4.988e-07   0.000       0           
579          52.892967   -27.180764  0.0000      697145      52.892518   -27.178903  26.5708     6.891       2.596e-05   0.000e+00   1.000e+00   2.694e-07   6.324e-03   1.106e-09   0.000       0           
597          52.133308   -28.081771  0.0000      336704      52.133629   -28.082909  26.8044     4.255       2.824e-03   0.000e+00   1.000e+00   1.257e-07   6.000e-03   5.915e-08   0.000       0           
597          52.133308   -28.081771  0.0000      336733      52.134352   -28.082338  26.3334     4.276       2.746e-03   0.000e+00   1.000e+00   5.704e-07   6.572e-03   2.384e-07   0.000       0           
597          52.133308   -28.081771  0.0000      336737      52.133841   -28.082446  25.2718     3.096       1.100e-02   0.000e+00   1.000e+00   1.228e-05   6.508e-03   2.076e-05   0.000       1           
597          52.133308   -28.081771  0.0000      336759      52.132370   -28.082086  27.1696     3.561       6.711e-03   0.000e+00   1.000e+00   3.650e-08   5.364e-03   4.566e-08   0.000       0           
597          52.133308   -28.081771  0.0000      336782      52.135157   -28.081972  24.1609     6.695       3.971e-05   0.000e+00   1.000e+00   1.857e-04   4.762e-03   1.548e-06   0.000       0           
597          52.133308   -28.081771  0.0000      336889      52.132625   -28.080020  25.5671     6.767       3.402e-05   0.000e+00   1.000e+00   5.479e-06   6.719e-03   2.774e-08   0.000       0           
597          52.133308   -28.081771  0.0000      336895      52.133829   -28.079917  26.0730     6.932       2.374e-05   0.000e+00   1.000e+00   1.265e-06   6.737e-03   4.458e-09   0.000       0           
598          52.246983   -27.111955  0.0000      561901      52.246404   -27.113886  26.0270     7.258       1.135e-05   0.000e+00   1.000e+00   1.451e-06   6.754e-03   2.439e-09   0.000       0           
598          52.246983   -27.111955  0.0000      561942      52.248168   -27.113372  26.0714     6.649       4.379e-05   0.000e+00   1.000e+00   1.271e-06   6.738e-03   8.261e-09   0.000       0           
598          52.246983   -27.111955  0.0000      562036      52.245721   -27.112357  18.3453     4.769       1.347e-03   0.000e+00   1.000e+00   1.660e-01   8.246e-05   2.711e+00   0.838       1           
598          52.246983   -27.111955  0.0000      562056      52.247464   -27.111471  25.3223     2.456       1.941e-02   0.000e+00   1.000e+00   1.072e-05   6.554e-03   3.175e-05   0.000       0           
598          52.246983   -27.111955  0.0000      562089      52.246097   -27.110802  26.9490     5.233       6.424e-04   0.000e+00   1.000e+00   7.759e-08   5.765e-03   8.646e-09   0.000       0           
602          52.340737   -26.969703  0.0000      663880      52.341316   -26.970991  24.4666     5.085       8.194e-04   0.000e+00   1.000e+00   9.241e-05   5.344e-03   1.417e-05   0.000       0           
602          52.340737   -26.969703  0.0000      663881      52.341937   -26.970757  23.1359     5.749       2.599e-04   0.000e+00   1.000e+00   1.469e-03   2.792e-03   1.368e-04   0.000       1           
602          52.340737   -26.969703  0.0000      663882      52.340881   -26.971075  26.2768     4.966       9.924e-04   0.000e+00   1.000e+00   6.796e-07   6.618e-03   1.019e-07   0.000       0           
602          52.340737   -26.969703  0.0000      663884      52.340309   -26.971489  24.0091     6.610       4.754e-05   0.000e+00   1.000e+00   2.589e-04   4.462e-03   2.758e-06   0.000       0           
606          52.343585   -27.575548  0.0000      836374      52.343733   -27.577442  26.7219     6.839       2.910e-05   0.000e+00   1.000e+00   1.650e-07   6.123e-03   7.844e-10   0.000       0           
606          52.343585   -27.575548  0.0000      836405      52.344372   -27.577235  25.7713     6.701       3.925e-05   0.000e+00   1.000e+00   3.072e-06   6.780e-03   1.778e-08   0.000       0           
606          52.343585   -27.575548  0.0000      836503      52.341708   -27.576508  24.8957     7.589       5.177e-06   0.000e+00   1.000e+00   3.257e-05   6.053e-03   2.785e-08   0.000       0           
606          52.343585   -27.575548  0.0000      836505      52.342273   -27.576250  24.8934     5.356       5.220e-04   0.000e+00   1.000e+00   3.276e-05   6.050e-03   2.827e-06   0.000       0           
606          52.343585   -27.575548  0.0000      836523      52.344761   -27.576555  27.8999     5.573       3.572e-04   0.000e+00   1.000e+00   2.606e-09   3.843e-03   2.422e-10   0.000       0           
606          52.343585   -27.575548  0.0000      836524      52.345261   -27.576127  23.6726     6.382       7.630e-05   0.000e+00   1.000e+00   5.237e-04   3.794e-03   1.053e-05   0.000       1           
606          52.343585   -27.575548  0.0000      836630      52.342864   -27.574701  27.0582     4.004       3.933e-03   0.000e+00   1.000e+00   5.358e-08   5.572e-03   3.782e-08   0.000       0           
606          52.343585   -27.575548  0.0000      836648      52.344627   -27.574562  27.5474     5.164       7.209e-04   0.000e+00   1.000e+00   9.582e-09   4.598e-03   1.503e-09   0.000       0           
606          52.343585   -27.575548  0.0000      836689      52.342662   -27.574079  25.8768     6.246       1.005e-04   0.000e+00   1.000e+00   2.261e-06   6.784e-03   3.349e-08   0.000       0           
606          52.343585   -27.575548  0.0000      836703      52.344059   -27.573935  25.6176     6.053       1.468e-04   0.000e+00   1.000e+00   4.758e-06   6.741e-03   1.036e-07   0.000       0           
607          52.901078   -28.030059  0.0000      928016      52.901061   -28.030496  21.4947     1.573       3.422e-02   0.000e+00   1.000e+00   1.769e-02   8.342e-04   7.256e-01   0.581       1           
607          52.901078   -28.030059  0.0000      928021      52.899780   -28.029785  25.8608     4.775       1.335e-03   0.000e+00   1.000e+00   2.370e-06   6.784e-03   4.663e-07   0.000       0           
607          52.901078   -28.030059  0.0000      928038      52.903171   -28.029620  26.3716     7.701       3.942e-06   0.000e+00   1.000e+00   5.060e-07   6.538e-03   3.051e-10   0.000       0           
607          52.901078   -28.030059  0.0000      928061      52.900906   -28.029189  26.0708     3.191       1.001e-02   0.000e+00   1.000e+00   1.273e-06   6.738e-03   1.890e-06   0.000       0           
607          52.901078   -28.030059  0.0000      928072      52.901994   -28.029075  27.2772     4.839       1.210e-03   0.000e+00   1.000e+00   2.512e-08   5.154e-03   5.895e-09   0.000       0           
